Points:0,Exx,Eyy,Ezz,Exy,Eyz,Exz,Stress-xx,Stress-yy,Stress-zz,Stress-xy,Stress-yz,Stress-xz
1721.7,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1721.7,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1721.8,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1721.9,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1721.9,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1722,-0.00250909,0.0020084,0.000660895,1.36382E-08,-1.85227E-07,0.000649512,1.0452,38.46,26.248,2.6896,0.00039239,-0.0054123
1722,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1722.1,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1722.2,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1722.2,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1722.3,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1722.3,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1722.4,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1722.5,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1722.5,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1722.6,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1722.6,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1722.7,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1722.8,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1722.8,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1722.9,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1722.9,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1723,-0.002538947,0.00200558,0.000660816,1.23831E-08,-1.69781E-07,0.000653392,1.0252,31.764,19.524,2.2097,0.00038237,-0.0052766
1723.1,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1723.1,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1723.2,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1723.2,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1723.3,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1723.4,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1723.4,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1723.5,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1723.5,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1723.6,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1723.7,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1723.7,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1723.8,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1723.8,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1723.9,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1724,-0.002568836,0.00200269,0.000660733,1.1187E-08,-1.55146E-07,0.00065728,1.0013,25.071,12.799,1.7303,0.0003727,-0.0051458
1724,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1724.1,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1724.1,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1724.2,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1724.3,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1724.3,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1724.4,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1724.4,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1724.5,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1724.6,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1724.6,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1724.7,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1724.7,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1724.8,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1724.9,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1724.9,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1725,-0.002598656,0.00199993,0.000660649,0.00000001,-1.41267E-07,0.000661157,0.97348,18.382,6.0732,1.2514,0.00036337,-0.0050199
1725,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1725.1,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1725.2,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1725.2,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1725.3,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1725.3,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1725.4,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1725.5,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1725.5,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1725.6,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1725.6,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1725.7,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1725.8,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1725.8,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1725.9,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1725.9,-0.002628408,0.001996998,0.000660574,0.000000009,-1.28087E-07,0.000665033,0.94183,11.696,-0.65252,0.77302,0.0003544,-0.004899
1726,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1726.1,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1726.1,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1726.2,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1726.2,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1726.3,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1726.4,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1726.4,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1726.5,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1726.5,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1726.6,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1726.7,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1726.7,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1726.8,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1726.8,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1726.9,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1727,-0.002658191,0.0019942,0.000660489,7.9147E-09,-1.15552E-07,0.0006688977,0.90633,5.0136,-7.3784,0.29519,0.00034579,-0.0047833
1727,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1727.1,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1727.1,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1727.2,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1727.3,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1727.3,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1727.4,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1727.4,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1727.5,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1727.6,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1727.6,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1727.7,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1727.7,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1727.8,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1727.9,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1727.9,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1728,-0.002688006,0.001991333,0.000660403,6.9166E-09,-1.03611E-07,0.0006727719,0.86698,-1.6648,-14.104,-0.18209,0.00033755,-0.0046726
1728,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1728.1,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1728.2,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1728.2,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1728.3,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1728.3,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1728.4,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1728.5,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1728.5,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1728.6,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1728.6,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1728.7,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1728.8,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1728.8,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1728.9,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1728.9,-0.002717754,0.001988399,0.00066033,0.000000006,-9.2212E-08,0.000676635,0.82379,-8.3394,-20.83,-0.65881,0.00032966,-0.004567
1729,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1729.1,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1729.1,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1729.2,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1729.2,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1729.3,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1729.4,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1729.4,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1729.5,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1729.5,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1729.6,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1729.7,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1729.7,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1729.8,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1729.8,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1729.9,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1730,-0.002747533,0.001985496,0.00066024,0.000000005,-8.13114E-08,0.000680488,0.77676,-15.01,-27.556,-1.135,0.00032215,-0.0044665
1730,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1730.1,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1730.1,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1730.2,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1730.3,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1730.3,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1730.4,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1730.4,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1730.5,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1730.6,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1730.6,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1730.7,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1730.7,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1730.8,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1730.9,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1730.9,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1731,-0.00277725,0.001982525,0.00066016,3.8339E-09,-6.63804E-08,0.00068435,0.72611,-21.677,-34.282,-1.6106,0.00031551,-0.0043783
1731,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1731.1,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1731.2,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1731.2,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1731.3,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1731.3,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1731.4,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1731.5,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1731.5,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1731.6,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1731.6,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1731.7,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1731.8,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1731.8,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1731.9,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1731.9,-0.00280699,0.00197958,0.00066008,1.8758E-09,-4.0877E-08,0.000688201,0.67152,-28.34,-41.006,-2.0857,0.00031018,-0.0043088
1732,-0.00283668,0.00197667,0.00066,5.97E-10,-2.54E-08,0.000692041,0.61269,-35,-47.729,-2.5602,0.00030425,-0.0042326
1732.1,-0.00283668,0.00197667,0.00066,5.97E-10,-2.54E-08,0.000692041,0.61269,-35,-47.729,-2.5602,0.00030425,-0.0042326
1732.1,-0.00283668,0.00197667,0.00066,5.97E-10,-2.54E-08,0.000692041,0.61269,-35,-47.729,-2.5602,0.00030425,-0.0042326
1732.2,-0.00283668,0.00197667,0.00066,5.97E-10,-2.54E-08,0.000692041,0.61269,-35,-47.729,-2.5602,0.00030425,-0.0042326
